Series Name,Series Code,Country Name,Country Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Uganda,UGA,324000000,295000000,381500000,305666666.7,517947171.1,528243192.7,597833096.9,1131226281,1157116667,954685725.7,833711393.3,728713332.1,694106667.4,682002410,762125448.5,1199003482,1415906250,1303961977,1343623399,1426046617,1368560402,1390734599,1548626997,1596784201,1807481101,2236745638,2819509192,3694279138,4553373857,5355605597,5770920613,6843725472,7661777289,7527095520,7682583315,7906802270,6896229883,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Ukraine,UKR,,,,,,,,,,26582969178,23394555715,18548654269,16259872205,17193933995,20260561601,24182362970,21479093119,21890744282,18496426719,15236999994,17948311380,20462016716,21496076296,27664222626,34840759541,43623041349,53306930693,71877029703,98835814095,56327651710,69484601038,92063607611,99091978476,95674965595,69553702878,49597293623,51783157804,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,United Arab Emirates,ARE,,,,,,,,,,,,,,,,,,,,,,42053369639,47845064670,57668073519,78428046290,93862491491,1.1293E+11,1.66134E+11,2.19714E+11,1.8714E+11,2.29101E+11,2.8645E+11,3.1977E+11,3.32757E+11,3.58938E+11,3.43717E+11,3.53764E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,United Kingdom,GBR,1.35165E+11,1.22614E+11,1.19677E+11,1.18897E+11,1.24719E+11,1.2833E+11,1.49846E+11,1.8458E+11,2.24667E+11,2.36491E+11,2.66964E+11,2.54445E+11,2.70309E+11,2.59162E+11,2.88446E+11,3.32282E+11,3.602E+11,3.86405E+11,4.01898E+11,4.19049E+11,4.39791E+11,4.38499E+11,4.69846E+11,5.28697E+11,6.25271E+11,6.86989E+11,7.84018E+11,8.40508E+11,8.57529E+11,6.74719E+11,7.52366E+11,8.39607E+11,8.44201E+11,8.68085E+11,9.14479E+11,8.39561E+11,8.03926E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,United States,USA,2.93829E+11,3.17759E+11,3.03183E+11,3.28638E+11,4.05107E+11,4.17228E+11,4.52867E+11,5.08714E+11,5.53993E+11,5.91032E+11,6.29729E+11,6.23547E+11,6.67793E+11,7.19974E+11,8.13425E+11,9.02571E+11,9.63966E+11,1.05578E+12,1.11569E+12,1.24861E+12,1.47263E+12,1.3954E+12,1.42897E+12,1.54393E+12,1.80068E+12,2.03009E+12,2.24726E+12,2.38317E+12,2.56501E+12,1.98318E+12,2.36499E+12,2.68637E+12,2.76384E+12,2.76861E+12,2.88316E+12,2.78896E+12,2.73581E+12,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Uruguay,URY,2096775971,2102647012,1587087553,1204335608,1036761114,998457827.5,1191819539,1414997206,1456742946,1493668481,1682750453,2001564684,2527398746,2934262095,3561672667,3686020003,4074054891,4853526022,4879202007,4386374776,4568220536,4076278037,2640666129,2930314109,4018907625,4943843929,6201611243,7051255251,10629714473,8325301055,10214550353,12865868988,14939224927,15167942861,14620918050,12173386048,10575611356,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Uzbekistan,UZB,,,,,,,,,,,6386234172,5353822222,5588571429,3999606713,2651065691,4915739307,4767068965,4424000000,3417000000,3144000000,2961900000,3152000000,2843000000,3097000000,3928000000,4100700000,5363500000,8150000000,11393000000,11697613879,11215099694,14161236336,16833902091,17819414943,17082400000,14282100000,13876900000,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Vanuatu,VUT,47384759.56,40227266.41,44455761.48,73724455.07,84369646.28,85455334.24,76926668.91,84060847.16,89297684.48,90880887.95,115539039.8,109142192,108420347.1,103889588,117683948.3,124858399.3,130237470.8,128980754.3,137573274.3,144334689.1,130503991.1,128488602.2,129692675.8,151862848.8,193836658,216401912,212073665.4,250884685.8,350296346.1,343327012.7,369596040.7,395801013.1,397409256.5,411285929.6,402516902.5,,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,"Venezuela, RB",VEN,14627837209,16518209302,18971186047,8799209302,10533142857,10466520000,11902567901,10598117241,15910262069,8882178674,9492174840,13572165493,16897191520,15798850220,12606010774,16341607466,14558793913,18873581662,20712918188,18770922899,21217701471,23850295703,16852884831,13984394468,21556303601,29783973586,40634711691,57748932930,66373413224,67439626970,69227064500,62331506073,92395390157,1.09494E+11,1.51446E+11,,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Vietnam,VNM,,,,,,,4370865661,5424365692,3814891104,2143191577,2930215540,3463880947,3831479525,4941471554,7078095300,8690196941,12781756978,13755189204,14190608829,15151041599,17922825684,18595918510,21724925554,26759132852,33292010669,38623129914,46856276474,65095862342,83250410219,76433848993,92994667515,1.13208E+11,1.19242E+11,1.39491E+11,1.54791E+11,1.71962E+11,1.86929E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,4399000000,5935000000,7870000000,10592000000,11965000000,12608000000,18172000000,10595000000,12365000000,14271000000,3114000000,2756000000,3014000000,1553000000,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,West Bank and Gaza,PSE,,,,,,,,,,,,,,,2044700000,2441200000,2497700000,2746200000,2885600000,3363500000,2895400000,2696200000,2233600000,2516400000,3137400000,3573900000,3683400000,4284100000,4645300000,4943200000,5264300000,5723200000,6299900000,6804000000,7208900000,7537600000,7602700000,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,"Yemen, Rep.",YEM,,,,,,,,,,,969206656.5,1793804714,1935121366,2051408596,1216321981,1786917577,2744324830,3084233946,2983126120,2839782722,3279240887,3448468600,4034497178,4468910358,4920123155,6010660453,7788703670,9359946218,11681399214,9988337281,10629004000,10707767722,12917762966,12186039248,12256555800,8484641028,6854527750,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Zambia,ZMB,,,,,,,,,,,,,,,1232297580,1382945608,1271350443,1329783188,1119059127,1182328266,1312938955,1619718685,1584553108,1795489025,2318788047,2632001949,3222874997,4523566396,5469175508,4118784328,6256988597,8385253153,9950731451,12372097333,11197227279,9038575565,8095640285,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Zimbabwe,ZWE,1771437800,2075379800,1897496600,1511969000,1321559600,1240642500,1338069700,1434185800,1591090300,1799810800,2002043200,2347724600,2463290200,2129789900,2516441800,2909963900,3073962200,3805024100,2888629300,2298400000,2402207000,2232400000,2218000000,2179631000,2413376200,2445682100,2551253800,2454805000,3005097200,4088721401,6440274022,7708916956,8386153418,7000435619,6578074753,7503864558,6426700365,
